tag,kernel_id,block_id,sm_id,t_launch,t_dep_satisfied,t_end
chain6,3,136,78,1785763899514994592,1785763899515504704,1785763899516014080
chain6,3,137,79,1785763899514994624,1785763899515504704,1785763899516014080
chain6,3,138,92,1785763899514994592,1785763899515504704,1785763899516014080
chain6,3,139,93,1785763899514994624,1785763899515504704,1785763899516014080
chain6,3,140,106,1785763899514994624,1785763899515504704,1785763899516014080
chain6,3,141,107,1785763899514994624,1785763899515504704,1785763899516014080
chain6,3,142,120,1785763899514994592,1785763899515504704,1785763899516014080
chain6,3,143,121,1785763899514994624,1785763899515504704,1785763899516014080
chain6,3,144,134,1785763899514994592,1785763899515504704,1785763899516014080
chain6,3,145,135,1785763899514994592,1785763899515504704,1785763899516014080
chain6,3,146,140,1785763899514994592,1785763899515504704,1785763899516014080
chain6,3,147,141,1785763899514994624,1785763899515504704,1785763899516014080
chain6,4,0,142,1785763899515505504,1785763899516015264,1785763899516525120
chain6,4,1,143,1785763899515505536,1785763899516015264,1785763899516525120
chain6,4,2,144,1785763899515505504,1785763899516015264,1785763899516525120
chain6,4,3,145,1785763899515505536,1785763899516015264,1785763899516525120
chain6,4,4,146,1785763899515505504,1785763899516015264,1785763899516525120
chain6,4,5,147,1785763899515505504,1785763899516015264,1785763899516525120
chain6,4,6,0,1785763899515505472,1785763899516015264,1785763899516525120
chain6,4,7,1,1785763899515505504,1785763899516015264,1785763899516525120
chain6,4,8,16,1785763899515505504,1785763899516015264,1785763899516525120
chain6,4,9,17,1785763899515505504,1785763899516015264,1785763899516525120
chain6,4,10,32,1785763899515505504,1785763899516015264,1785763899516525120
chain6,4,11,33,1785763899515505504,1785763899516015264,1785763899516525120
chain6,4,12,48,1785763899515505504,1785763899516015264,1785763899516525120
chain6,4,13,49,1785763899515505536,1785763899516015264,1785763899516525120
chain6,4,14,64,1785763899515505504,1785763899516015264,1785763899516525120
chain6,4,15,65,1785763899515505536,1785763899516015264,1785763899516525120
chain6,4,16,2,1785763899515505568,1785763899516015264,1785763899516524448
chain6,4,17,3,1785763899515505568,1785763899516015264,1785763899516524448
chain6,4,18,18,1785763899515505600,1785763899516015264,1785763899516524448
chain6,4,19,19,1785763899515505600,1785763899516015264,1785763899516524448
chain6,4,20,34,1785763899515505600,1785763899516015264,1785763899516524448
chain6,4,21,35,1785763899515505600,1785763899516015264,1785763899516524448
chain6,4,22,50,1785763899515505600,1785763899516015264,1785763899516524480
chain6,4,23,51,1785763899515505600,1785763899516015264,1785763899516524480
chain6,4,24,66,1785763899515505568,1785763899516015264,1785763899516524448
chain6,4,25,67,1785763899515505568,1785763899516015264,1785763899516524448
chain6,4,26,80,1785763899515505600,1785763899516015264,1785763899516524480
chain6,4,27,81,1785763899515505600,1785763899516015264,1785763899516524480
chain6,4,28,94,1785763899515505600,1785763899516015264,1785763899516524480
chain6,4,29,95,1785763899515505600,1785763899516015264,1785763899516524448
chain6,4,30,108,1785763899515505568,1785763899516015264,1785763899516524448
chain6,4,31,109,1785763899515505568,1785763899516015264,1785763899516524448
chain6,4,32,122,1785763899515505600,1785763899516015264,1785763899516524448
chain6,4,33,123,1785763899515505600,1785763899516015264,1785763899516524448
chain6,4,34,4,1785763899515505568,1785763899516015264,1785763899516524448
chain6,4,35,5,1785763899515505568,1785763899516015264,1785763899516524448
chain6,4,36,20,1785763899515505568,1785763899516015264,1785763899516524448
chain6,4,37,21,1785763899515505600,1785763899516015264,1785763899516524480
chain6,4,38,36,1785763899515505600,1785763899516015264,1785763899516524448
